id,lat,lon,stratum,stratum_label,in_pilot,county
345,0.7685921773406208,34.962353389661246,0,Non-cropland,False,bungoma
346,-0.7110577967292209,36.74762885086892,0,Non-cropland,False,muranga
347,-0.6350850631762118,37.0726858021188,1,Cropland,False,muranga
348,-0.8722421242033418,36.93121923284714,1,Cropland,False,muranga
349,0.7301611135948675,34.92084806326381,1,Cropland,False,bungoma
350,0.838042838027487,34.97071229720267,1,Cropland,False,bungoma
351,0.8718638217778408,34.451279329270946,1,Cropland,False,bungoma
352,0.8431149921638298,34.70506776691886,1,Cropland,False,bungoma
353,0.7978079449849917,34.62574366286562,0,Non-cropland,False,bungoma
354,0.7614477584632374,34.96828204163558,1,Cropland,False,bungoma
355,0.9037941051635573,34.76894193276489,1,Cropland,False,bungoma
356,-0.9023823668447005,36.90557817667359,0,Non-cropland,False,muranga
357,0.7310704544031662,34.71315299639358,1,Cropland,False,bungoma
358,-0.84580154419678,36.95246695134388,1,Cropland,False,muranga
359,0.7818907384151227,34.5774129955987,0,Non-cropland,False,bungoma
360,-1.0231308772404624,37.03261163067199,1,Cropland,False,muranga
361,-0.8349737161060423,37.02239327611491,1,Cropland,False,muranga
362,0.5613303768734721,34.68871914378982,0,Non-cropland,False,bungoma
363,0.9488272724611505,34.58432477917431,0,Non-cropland,False,bungoma
364,0.6900142719437227,34.763728789531235,1,Cropland,False,bungoma
365,-0.7578129932710672,37.21925900449263,1,Cropland,False,muranga
366,-0.9531005738441519,37.17757879700044,1,Cropland,False,muranga
367,-0.8618645794236269,36.94412910126384,0,Non-cropland,False,muranga
368,-0.674787091710506,36.85870227149511,0,Non-cropland,False,muranga
369,0.86825492276267,34.72357401979632,0,Non-cropland,False,bungoma
370,0.7611818427370266,34.85248570582383,1,Cropland,False,bungoma
371,-0.9068063553753183,36.969140159287804,0,Non-cropland,False,muranga
372,-0.7487911049113432,36.99693442945222,1,Cropland,False,muranga
373,0.6065375513163515,34.43431691122612,1,Cropland,False,bungoma
374,-1.0057988686850945,37.265978321200464,0,Non-cropland,False,muranga
375,-0.8822612848157501,37.03870903968861,1,Cropland,False,muranga
376,-0.8550073866226147,36.99890497833357,0,Non-cropland,False,muranga
377,0.6948014624776896,34.485606470231495,1,Cropland,False,bungoma
378,-0.8942633762146855,37.11464259320556,1,Cropland,False,muranga
379,-0.8074418541487345,36.81279608085396,0,Non-cropland,False,muranga
380,0.687301374687003,34.666979032575334,1,Cropland,False,bungoma
381,-0.6383211946613764,36.737862494614596,0,Non-cropland,False,muranga
382,0.7395694016008789,34.59592006574808,1,Cropland,False,bungoma
383,-0.7697212182108109,36.828397027980635,0,Non-cropland,False,muranga
384,-0.8653787794690623,36.82776390343,0,Non-cropland,False,muranga
385,-1.005078565320651,37.23271702639253,1,Cropland,False,muranga
386,-0.5932117890274322,37.010741816627636,1,Cropland,False,muranga
387,0.8344335643407997,34.72590965915885,1,Cropland,False,bungoma
388,0.7974435672787324,34.88617499617188,1,Cropland,False,bungoma
389,-0.828836449107641,36.97721044606028,0,Non-cropland,False,muranga
390,-0.7829927366197978,36.969501724538794,0,Non-cropland,False,muranga
391,0.6559218514838555,34.73084990551812,1,Cropland,False,bungoma
392,1.01665003358143,34.56159276871609,0,Non-cropland,False,bungoma
393,0.6132259380746713,34.38266339616776,1,Cropland,False,bungoma
394,-1.0064352226491537,37.14064352032579,1,Cropland,False,muranga
395,0.8489874535458763,34.9280408136164,1,Cropland,False,bungoma
396,-0.7985151494840754,37.128716079044565,1,Cropland,False,muranga
397,-0.709716314305803,37.05834257612322,0,Non-cropland,False,muranga
398,-0.9722296142703284,37.242666821216105,0,Non-cropland,False,muranga
399,0.9896078726850643,34.49412448956279,0,Non-cropland,False,bungoma
400,-0.7055636663401162,37.173358380970775,0,Non-cropland,False,muranga
401,0.6126914024694123,34.519656428946796,1,Cropland,False,bungoma
402,0.8860698819457687,34.732378077824116,1,Cropland,False,bungoma
403,-0.7346231879612922,37.01638795384099,0,Non-cropland,False,muranga
404,0.7254558084753914,34.45281568682423,0,Non-cropland,False,bungoma
405,0.765885352823543,34.611999685581544,0,Non-cropland,False,bungoma
406,0.5036334496859954,34.59314087199285,1,Cropland,False,bungoma
407,0.9532603613167198,34.68117050224977,0,Non-cropland,False,bungoma
